Company,Category,Item Name,HSN Code,Buying Price,Selling Price (DP),Unit,GST Rate,Quantity on Hand
Acemark Stationers,Notebook,A4 College Note Book 404P Ace,48202000,₹65.42,₹69.60,1,18%,"1,000"
Acemark Stationers,Notebook,A4 College Note Book 404P Plain Ace PB,48202000,₹65.42,₹69.60,1,18%,"1,000"
Acemark Stationers,Notebook,Conference Pad 20P Ace,48209010,₹2.83,₹3.01,1,18%,"1,000"
Acemark Stationers,Stationery,Craft Paper Big (20 Sheet) Ace,480257,₹14.66,₹15.60,1,18%,"1,000"
Acemark Stationers,Stationery,Drawing Copy Cartridge Paper 016P Ace,48202000,₹7.60,₹8.09,1,18%,"1,000"
Acemark Stationers,Stationery,Drawing Copy Cartridge Paper 040P Ace,48202000,₹12.83,₹13.65,1,18%,"1,000"
Acemark Stationers,Stationery,Drawing Copy Cartridge Paper 056P Ace,48202000,₹16.53,₹17.58,1,18%,"1,000"
Acemark Stationers,Stationery,DRAWING SHEET 56CM X 71CM DARK PINK,48025810,₹3.52,₹3.74,1,18%,"1,000"
Acemark Stationers,Stationery,DRAWING SHEET 56CM X 71CM YELLOW,48025810,₹3.52,₹3.74,1,18%,"1,000"
Acemark Stationers,Stationery,DRAWING SHEET 71CM X 56CM BROWN,48025810,₹3.52,₹3.74,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Long Book 092P Eco,48202000,₹22.61,₹24.05,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Long Book 180P Eco,48202000,₹33.39,₹35.52,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Long Book 276P Eco,48202000,₹45.59,₹48.50,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Long Book 368P Eco,48202000,₹56.46,₹60.06,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Long Book 472P Eco,48202000,₹69.64,₹74.09,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Ruled Dasta Ace,48025710,₹224.23,₹238.55,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo Rulled Dasta Ace,48025710,₹224.23,₹238.55,1,18%,"1,000"
Acemark Stationers,Notebook,Jumbo White Dasta Ace,48025710,₹224.23,₹238.55,1,18%,"1,000"
Acemark Stationers,Notebook,King Long Book 092P Ace,48202000,₹33.13,₹35.24,1,18%,"1,000"
Acemark Stationers,Notebook,King Long Book 180P Ace,48202000,₹49.92,₹53.11,1,18%,"1,000"
Acemark Stationers,Notebook,King Long Book 372P Ace,48202000,₹85.66,₹91.13,1,18%,"1,000"
Acemark Stationers,Notebook,King Long Book 472P Ace,48202000,₹107.56,₹114.43,1,18%,"1,000"
Acemark Stationers,Notebook,Long Book Deluxe N0 Mark,48202000,₹192.92,₹205.24,1,18%,"1,000"
Acemark Stationers,Notebook,Long Book Deluxe N00 Mark,48202000,₹249.70,₹265.64,1,18%,"1,000"
Acemark Stationers,Notebook,Long Book Deluxe N4 Ace,48202000,₹71.16,₹75.71,1,18%,"1,000"
Acemark Stationers,Stationery,Note Pad 24 Sheet 18 Ace,48209010,₹5.23,₹5.57,1,18%,"1,000"
Acemark Stationers,Stationery,Note Pad 35 Sheet 18 Ace,48209010,₹6.54,₹6.95,1,18%,"1,000"
Acemark Stationers,Notebook,Prime Rough Note Book Shrink 092P,48202000,₹9.55,₹10.16,1,18%,"1,000"
Acemark Stationers,Notebook,Prime Rough Note Book Shrink 212P,48202000,₹18.08,₹19.23,1,18%,"1,000"
Acemark Stationers,Notebook,Prime Rough Note Book Shrink 324P,48202000,₹26.08,₹27.74,1,18%,"1,000"
Ajanta Marketing,Office Supplies,384 EVANTA I PIN,73194090,₹3.74,₹3.98,1,18%,"1,000"
Ajanta Marketing,Book Cover,479 EVANTA PP ORANGE BOOK COVER ROLE -5 MITER,39232100,₹14.59,₹15.53,1,18%,"1,000"
Ajanta Marketing,Book Cover,481 ART ORANGE BOOK COVER ROLE 8 MITER,39232100,₹17.63,₹18.75,1,18%,"1,000"
Ajanta Marketing,Mobile Stand,918 AJANTA S.S. MOBILE STAND,73269099,₹1.27,₹1.35,1,18%,"1,000"
Ajanta Marketing,Office Supplies,986 CALCULATOR BOX STEEL,73269099,₹0.99,₹1.05,1,18%,"1,000"
Ajanta Marketing,Office Supplies,987 AJANTA CALCULATOR BOX,39261091,₹2.40,₹2.55,1,18%,"1,000"
Ajanta Marketing,Stationery,CROSS FOOT RULER 15 CM,90172010,₹0.14,₹0.15,1,18%,"1,000"
Ajanta Marketing,Stationery,CROSS FOOT RULER 30 CM,90172010,₹4.58,₹4.88,1,18%,"1,000"
Ajanta Marketing,Stationery,ELORA FOOT RULER 30 CM,90172010,₹0.99,₹1.05,1,18%,"1,000"
Aris,Stationery,765A PATTI FOLDER,3926,₹7.47,₹7.95,1,18%,"1,000"
Aris,Stationery,BF145 ARIES BUTTON FOLDER,39261019,₹5.08,₹5.40,1,18%,"1,000"
Aris,Stationery,BF900 ARIS PRINTED BUTTON FOLDER,39261019,₹6.57,₹6.99,1,18%,"1,000"
Aris,Stationery,BF905 ARIS PRINTED BUTTON FOLDER,39261019,₹6.57,₹6.99,1,18%,"1,000"
Aris,Stationery,BF950 ARIS BUTTON FOLDER,39261019,₹7.47,₹7.94,1,18%,"1,000"
Aris,Stationery,DH600 ARIS DOCUMENT HOLDER,3926,₹23.90,₹25.43,1,18%,"1,000"
Aris,Stationery,DH605 ARIS DOCUMENT HOLDER FC,39261019,₹23.90,₹25.43,1,18%,"1,000"
Aris,Pencil,PB30 PENCIL BAG JAALI,42022210,₹8.96,₹9.53,1,18%,"1,000"
Aris,Pencil,PP60C2 PENCIL POUCH,42022290,₹17.93,₹19.07,1,18%,"1,000"
Aris,Stationery,PT250 ARIS PATTI FOLDER A4,39261019,₹5.98,₹6.36,1,18%,"1,000"
Aris,Stationery,UMP20 URBAN PORTFOLIO 20 FC,39261019,₹122.89,₹130.73,1,18%,"1,000"
oddy,Stationery,Oddy FLB80A100G-100Sheet Green Paper,48101390,₹112.80,₹120.00,1,18%,"1,000"
oddy,Stationery,Oddy FLR80A100R-100Sheet Red Paper,48101390,₹112.80,₹120.00,1,18%,"1,000"
oddy,Stationery,"Oddy FX-5530, 55mm x 30mm Dia, Fax Roll",48119093,₹10.81,₹11.50,1,18%,"1,000"
oddy,Stationery,"Oddy FX-5540, 55mm x 40mm Dia, Fax Roll",48119093,₹18.33,₹19.50,1,18%,"1,000"
oddy,Stationery,Oddy HPG1804R100 PhotoGlossy 180g-100she,48109900,₹59.93,₹63.75,1,18%,"1,000"
oddy,Stationery,Oddy HPG180A4-50 Sheet 180GSM WR Paper,48109900,₹111.39,₹118.50,1,18%,"1,000"
oddy,Stationery,Oddy HPGDS185A4-20 Sheet 185Gsm (D.Side),48109900,₹77.55,₹82.50,1,18%,"1,000"
oddy,Stationery,Oddy LP125-225X310(A4) 125Mic Lam.Pouch,39201011,₹306.68,₹326.25,1,18%,"1,000"
oddy,Stationery,Oddy LP125-70X100 125Mic LaminationPouch,39206290,₹42.30,₹45.00,1,18%,"1,000"
oddy,Stationery,Oddy PG130A4-20 Sheet 130 GSM WR Paper,48109900,₹32.44,₹34.52,1,18%,"1,000"
oddy,Stationery,Oddy PGSS180A450 - I.D. Paper 50 Sheets,48109900,₹95.18,₹101.25,1,18%,"1,000"
oddy,Stationery,Oddy RSN 2x3 Selfstick Removeable Lable,48201090,₹28.20,₹30.00,1,18%,"1,000"
oddy,Stationery,Oddy RSN 3x3 Selfstick Removeable Lable,48201090,₹31.02,₹33.00,1,18%,"1,000"
oddy,Stationery,Oddy RSN 3x4 Selfstick Removeable Lable,48201090,₹37.60,₹40.00,1,18%,"1,000"
oddy,Stationery,"Oddy RSN-PR4 Prompt 1x3"" 4Color Re.Lable",48201090,₹12.34,₹13.13,1,18%,"1,000"
oddy,Stationery,Oddy RSN-PR5-40 Paper 15x75mm 5Colx40Sh.,48201090,₹10.79,₹11.48,1,18%,"1,000"
oddy,Stationery,Oddy ST-1 A4100 Top Paper Sheet,48219010,₹160.74,₹171.00,1,18%,"1,000"
oddy,Stationery,Oddy TP95A4100 Tracing Paper 100 Sheet,48063000,₹169.20,₹180.00,1,18%,"1,000"
cello,Pencil,ARC MECH PENCIL 0.7MM,96091000,₹14.10,₹15.00,1,0%,"1,000"
cello,Pencil,ARC MECH PENCIL 0.7MM,96091000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pencil,AXIS PENCIL 1PO-0.5 MM ,96091000,₹13.75,₹14.63,1,18%,"1,000"
cello,Pencil,AXIS PENCIL 1PO-0.7 MM ,96091000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,BF SIMPLY BP 10CRDHGR- BLU ,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,BRONZADX BALLPEN,96081019,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,BUTTERFLOW SIMPLY BP ,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Stationery,C.UP WAX CRAYON -16 SH ADES ,96091000,₹13.40,₹14.25,1,0%,"1,000"
cello,Pen,CELLO SELECT ELITE BP ,96081099,₹10.58,₹11.25,1,18%,"1,000"
cello,Pen,CELLO SWIFT METAL BP,96081099,₹21.15,₹22.50,1,18%,"1,000"
cello,Pen,CELLOSWIFTMETALBP1BX,96081099,₹211.50,₹225.00,1,18%,"1,000"
cello,Pen,COLOUR UP SKETCH PENS MINI-15,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Stationery,CORRECT-X MINI CP ,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,CORRECT-X MINI CP ,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,Finegrip BP 5PO ES - BLK,96081019,₹4.94,₹5.25,1,18%,"1,000"
cello,Pen,Finegrip BP BLU,96081019,₹4.94,₹5.25,1,18%,"1,000"
cello,Pen,Finegrip BP GRN,96081019,₹4.94,₹5.25,1,18%,"1,000"
cello,Pen,Finegrip BPRED,96081019,₹4.94,₹5.25,1,18%,"1,000"
cello,Pen,GELTECH COLOUR BOMBS A SS ,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,GELTECH COLOUR BOMBS ASS ,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,GELTECH FUN GLITTER 10 PO-ASS,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,GELTECH FUN GLITTER 10PO-ASS,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,GRIPPER BP 10P CARDHGR -BLU ,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,GRIPPER GP 10P CRDHGR- BLU,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,HIGHLIGHTER REFRESH 5B X-ASS,96082000,₹17.63,₹18.75,1,18%,"1,000"
cello,Pen,HIGHLIGHTER REFRESH 5B X-YLW,96082000,₹17.63,₹18.75,1,18%,"1,000"
cello,Pen,JETMAXX GOLD BP,96081019,₹9.87,₹10.50,1,18%,"1,000"
cello,Pen,JETSETEXECSELECT -BLU,96081099,₹70.50,₹75.00,1,18%,"1,000"
cello,Pen,JETSETPRO BP,96081019,₹11.28,₹12.00,1,18%,"1,000"
cello,Pen,JOTDOTBP1BX-BLU-NP,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,K-ANIME FOUNTAIN PEN ,96083019,₹35.25,₹37.50,1,18%,"1,000"
cello,Pen,K-DRAMA FOUNTAIN PEN,96083019,₹35.25,₹37.50,1,18%,"1,000"
cello,Pen,K-POP FOUNTAIN PEN ,96083019,₹35.25,₹37.50,1,18%,"1,000"
cello,Pen,LIQUIMATE CP 1 POUCH NP,96081099,₹21.15,₹22.50,1,18%,"1,000"
cello,Pen,MAXRITER BP CARDHG R-GRN NI,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,MAXRITER BP  CARDHGR-GRN NI,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Stationery,PAPERSOFT BP 1BX - BLK NP,96081019,₹14.10,₹15.00,1,18%,"1,000"
cello,Stationery,PAPERSOFT BP 1BX - BLU NP,96081019,₹14.10,₹15.00,1,18%,"1,000"
cello,Stationery,PAPERSOFTBP1BX-BLUNP,96081019,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,PERMA MARK PEN - BLACK,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,PERMA MARK PEN - BLUE,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,PERMA MARK PEN - GREEN,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,PERMA MARK PEN - RED,96082000,₹14.10,₹15.00,1,18%,"1,000"
cello,Pen,PERMALINE CDMARKERPEN 1BX-BLK,96082000,₹10.58,₹11.25,1,18%,"1,000"
cello,Pen,PERMALINE CDMARKERPEN 1BX-GRN,96082000,₹10.58,₹11.25,1,18%,"1,000"
cello,Pen,Power BP 1BX New - BLU,96081019,₹7.05,₹7.50,1,18%,"1,000"
cello,Pen,POWER HIGHLIGHTER P O - ASS,96082000,₹0.00,₹0.00,1,18%,"1,000"
cello,Pen,Power Line Hilighter BX -YLW,96082000,₹10.58,₹11.25,1,18%,"1,000"
cello,Pen,Power Line Hilighter BX -YLW,96082000,₹10.58,₹11.25,1,18%,"1,000"
cello,Pen,Signature BP Refill - BLU,96086010,₹28.20,₹30.00,1,18%,"1,000"
cello,Pen,SMILEY FP 1 PC BLT BLU,96081099,₹35.25,₹37.50,1,18%,"1,000"
cello,Pen,SNORKEY FP 1 PC BLTR B LU,96081099,₹35.25,₹37.50,1,18%,"1,000"
cello,Pencil,SUPREME FASHION MECH PENCIL 0.7MM,96091000,₹6.98,₹7.43,1,6%,"1,000"
cello,Pencil,SUPREME MECH PENCIL 0.5MM,96091000,₹7.05,₹7.50,1,6%,"1,000"
cello,Pencil,SUPREME MECH PENCIL 0.7MM,96091000,₹7.05,₹7.50,1,6%,"1,000"
cello,Pen,SWISHBALLPENBLU-NP,96081019,₹8.46,₹9.00,1,18%,"1,000"
cello,Pen,TRIMATE COLOUR BP10CHG R-ASS NI,96081019,₹70.50,₹75.00,1,18%,"1,000"
cello,Pen,UNICSELECTBP1BXBLU-NEW,96081099,₹11.28,₹12.00,1,18%,"1,000"
D.P. Associates,Stationery,108 A V-5/7 BL INK CARTRIDE PK OF 10,32159020,₹88.13,₹93.75,1,12%,"1,000"
D.P. Associates,Pen,1222 Bk Permanent Marker Pen (refillable,96082000,₹14.10,₹15.00,1,18%,"1,000"
D.P. Associates,Pen,1851 BLUE SINGLE CLR HIGHLIGHTER,96082000,₹17.63,₹18.75,1,18%,"1,000"
D.P. Associates,Pen,1851 YELLOW SINGLE CLR HIGHLIGHTER,96082000,₹17.63,₹18.75,1,18%,"1,000"
D.P. Associates,Notebook,20554_Pocket Notebook_120 Pages_82X100mm,48201020,₹7.05,₹7.50,1,18%,"1,000"
D.P. Associates,Notebook,"20559,Conference Pad,Sing,148*210mm,26Pa",48201020,₹7.05,₹7.50,1,18%,"1,000"
D.P. Associates,Notebook,"20562,Spiral Top Bound(#44),Sing,100Page",48201020,₹31.73,₹33.75,1,18%,"1,000"
D.P. Associates,Notebook,"20571,Conference Pad, 148*21",48201020,₹7.05,₹7.50,1,18%,"1,000"
D.P. Associates,Pen,801Pp BL Pilot Hitech 05 Pen/50,96082000,₹35.25,₹37.50,1,18%,"1,000"
D.P. Associates,Pen,887S GREEN SINGLE CLR HILIGHTER PEN,96082000,₹17.63,₹18.75,1,18%,"1,000"
D.P. Associates,Pen,887S PINK SINGLE CLR HILIGHTER PEN,96082000,₹17.63,₹18.75,1,18%,"1,000"
D.P. Associates,Pen,944 P Fine Writer Pen BLACK/12,96082000,₹8.46,₹9.00,1,18%,"1,000"
D.P. Associates,Pen,944 P Fine Writer Pen Red/12,96081099,₹8.46,₹9.00,1,18%,"1,000"
Edunom Dukan,Notebook,C-16 (Winner A/4 Book - 380 Pages(1*60)),48202000,₹109.28,₹116.25,1,0%,"1,000"
Edunom Dukan,Notebook,D-04 (Drawing Book -3A Jumbo(Yellow) -36 Pages-(1*336)@35),48202000,₹13.62,₹14.49,1,0%,"1,000"
Edunom Dukan,Notebook,FW-1 (Case Bound Big Long Book (1 Quire)-72 Pages(1*72)),48202000,₹56.40,₹60.00,1,0%,"1,000"
Edunom Dukan,Notebook,FW-2 (Case Bound Big Long Book (2 Quire) - 144 Pages(1*48),48202000,₹44.75,₹47.61,1,0%,"1,000"
Edunom Dukan,Notebook,FW-3 (Case Bound Big Long Book (3 Quire) - 216 Pages(1*36),48202000,₹58.37,₹62.10,1,0%,"1,000"
Edunom Dukan,Notebook,FW-5 (Case Bound Big Long Book (5 Quire)-360 Pages(1*24)),48202000,₹132.31,₹140.76,1,0%,"1,000"
Edunom Dukan,Notebook,P-6 (Practical Book (Physics)-96 Pages(1*84)),48202000,₹25.30,₹26.91,1,0%,"1,000"
Edunom Dukan,Notebook,P-8 (Practical Book (Biology)-96 Pages(1*84)),48202000,₹25.30,₹26.91,1,0%,"1,000"
Edunom Dukan,Notebook,PB-01 (Pocket Notebook 72 Pages (1*2160) @ 5),48202000,₹1.95,₹2.07,1,0%,"1,000"
Edunom Dukan,Notebook,PB-3 (Pocket Notebook -116 Pages(1*1152)),48202000,₹3.89,₹4.14,1,0%,"1,000"
Edunom Dukan,Notebook,S-11 (A4 Spiral Book - 172 Pages(1*60),48202000,₹63.45,₹67.50,1,0%,"1,000"
Edunom Dukan,Notebook,S-11P (A4 Spiral Book - 172 Pages (Unruled)(1*60),48202000,₹63.45,₹67.50,1,0%,"1,000"
Edunom Dukan,Notebook,S-13 (Spiral Book A/4 300p(1*36)),48202000,₹102.23,₹108.75,1,0%,"1,000"
Edunom Dukan,Notebook,S-14 (Spiral Book A4 400P(1*28)),48202000,₹130.43,₹138.75,1,0%,"1,000"
Hathi Marka,Pen,109-SLATE PEN SUNSHINE,96099010,₹951.75,"₹1,012.50",1,0%,"1,000"
Hathi Marka,Slate,61 SLATE KANCHAN 8X10 HB 200,96100000,"₹2,608.50","₹2,775.00",1,0%,"1,000"
Hathi Marka,Slate,67 SLATE SONA DELUXE 10X12 #,96100000,"₹2,961.00","₹3,150.00",1,0%,"1,000"
Hathi Marka,Slate,70 SLATE AJAY 9X11 HB,96100000,"₹2,079.75","₹2,212.50",1,0%,"1,000"
Hindaun Slate Product (India),Stationery,66 CLIP BOARD BHEEM I,48237020,"₹1,022.25","₹1,087.50",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,82 CLIP BOARD DELUXE SUPER MIX,48237020,"₹1,551.00","₹1,650.00",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,84-CLIP BOARD GALAXY 9.5X13.5,48237020,"₹1,692.00","₹1,800.00",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,84-CLIP BOARD GALAXY GOD,48237020,"₹1,692.00","₹1,800.00",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,85A CLIP BOARD SILVER GOLD #,48237020,"₹1,833.00","₹1,950.00",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,86 CLIP BOARD SCHOLLER MIX,48237020,"₹1,903.50","₹2,025.00",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,93 CLIP BOARD PARAS MIX,48237020,"₹1,092.75","₹1,162.50",1,18%,"1,000"
Hindaun Slate Product (India),Stationery,93-CLIP BOARD PARAS GOD,48237020,"₹1,092.75","₹1,162.50",1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CLT - 007 @ 120.00,8470,₹78.96,₹84.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 512 AW @ 390.00,8470,₹239.70,₹255.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 512 N @ 370.00,8470,₹225.60,₹240.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 782 @ 560.00,8470,₹343.10,₹365.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 786 @ 299.00,8470,₹183.30,₹195.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 812 W @ 390.00,8470,₹239.70,₹255.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator CT - 813 @ 380.00,8470,₹235.00,₹250.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator ST - 1200 A @ 740.00,8470,₹452.14,₹481.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator ST - 1282 @ 545.00,8470,₹333.70,₹355.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator ST - 1282 II @ 570.00,8470,₹347.80,₹370.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator ST - 1782 @ 730.00,8470,₹446.50,₹475.00,1,18%,"1,000"
caltrix,Office Supplies,Caltrix Calculator ST - 1786 @ 670.00,8470,₹409.84,₹436.00,1,18%,"1,000"
JK Paper,Stationery,JK A COPIER 70 GSM ,48025610,₹200.00,₹210.00,1,18%,"1,000"
JK Paper,Stationery,JK CEDAR 100 GSM ,48025610,"₹58,726.50","₹62,475.00",1,18%,"1,000"
JK Paper,Stationery,JK Copier 75.0 ,48025610,"₹46,248.00","₹49,200.00",1,18%,"1,000"
JK Paper,Stationery,JK EASY COPIER 70 GSM ,48025610,₹210.00,₹220.00,1,18%,"1,000"
JK Paper,Stationery,JK EXCEL BOND 100 GSM ,48025650,,,1,18%,"1,000"
JK Paper,Stationery,JK EXCEL BOND 90 GSM ,48025650,,,1,18%,"1,000"
JK Paper,Stationery,"PULP BOARD HIGH BULK 165 GSM (56.00X71.00, 7 BDL, 7 Ream)",48059200,"₹48,673.20","₹51,780.00",1,18%,"1,000"
Kangaro,Stapler,KNGR HP 45(N) MRP 335/-,84729010,₹236.18,₹251.25,1,18%,"1,000"
Kangaro,Stationery,KNGR PAPER PUNCH 600 MRP 225/-,84729099,₹158.63,₹168.75,1,18%,"1,000"
Kangaro,Staple Pin,KNGR STAPLE NO 10 (1x20) Mrp 12/-,83052000,₹8.46,₹9.00,1,18%,"1,000"
Kangaro,Staple Pin,KNGR STAPLE NO 24/6 (1x20) MRP 25/-,83052000,₹17.63,₹18.75,1,18%,"1,000"
Kangaro,Stapler,KNGR STAPLER 555 (N) MRP 200/-,84729010,₹141.00,₹150.00,1,18%,"1,000"
Kangaro,Stapler,KNGR STAPLER NO. HD10 MRP 75/-,84729010,₹52.88,₹56.25,1,18%,"1,000"
Keshav Publication,Notebook,EX BK (WRIT PAD) 16.5X10.4 160 PG SL,48202000,₹13.47,₹14.33,1,0%,"1,000"
Keshav Publication,Notebook,EXAM COPY GD/8X5.5,48202000,₹1.00,₹1.07,1,0%,"1,000"
Keshav Publication,Notebook,PASSION WRT PAD 3 NO (21X15) S.L 40,48202000,₹10.08,₹10.73,1,0%,"1,000"
Keshav Publication,Notebook,PS EX BK NOTE DEG 21X15 160 PG (H),48202000,₹23.86,₹25.39,1,0%,"1,000"
Keshav Publication,Notebook,PS NOTE PAD 21 X 15 UNRULLED 160 PG,48202000,₹23.86,₹25.39,1,0%,"1,000"
Keshav Publication,Notebook,PS WRITING PAD 3 NO (21X15) UR.,48202000,₹10.08,₹10.73,1,0%,"1,000"
Kores,Stationery,PLCP SAPPHIRE 210X330MM 100 SHT FLD,481620,₹197.40,₹210.00,1,18%,"1,000"
Kores,Pen,Smart Correct Correction Pen 7ML,382499,₹21.15,₹22.50,1,18%,"1,000"
Kores,Office Supplies,K.ECO NON-MAG DOUBLE SIDED BOARD 2x3,961000,₹846.00,₹900.00,1,18%,"1,000"
Kores,Office Supplies, KORES STAPLE PIN NO 10 - 20 PKT IN BOX,830520,₹0.00,₹0.00,1,18%,"1,000"
Kores,Stationery,Kores non magnetic Duster,960390,₹35.25,₹37.50,1,18%,"1,000"
Kores,Stationery,Kores Gl Stick 6gms,350610,₹0.00,₹0.00,1,18%,"1,000"
Kores,Stationery,KORES OFFICE ADHESIVE PASTE 700 ML,350520,₹42.30,₹45.00,1,5%,"1,000"
Kores,Stationery,Kores Poster Colours - 6 shades,321390,₹0.00,₹0.00,1,18%,"1,000"
Kores,Pen,12513010101 Dual Tip Brush & Sketch Pens-12 shades,960820,₹141.00,₹150.00,1,18%,"1,000"
Kores,Stationery,K.DUSTLESS CHALK WHITE BOX OF 100 PC,960990,₹42.30,₹45.00,1,0%,"1,000"
Kores,Stationery,K.GEOMETRY BOX - MAX,731029,₹56.40,₹60.00,1,18%,"1,000"
Kores,Pen,K.SMOOTHLINE W.B.MARKER INK BLUE 15 ml,321590,₹28.20,₹30.00,1,18%,"1,000"
Kores,Stationery,KOOL CLAY 100GMS 12 SHD WITH 4MOULD AND1,340700,₹59.93,₹63.75,1,18%,"1,000"
Kores,Stationery,"KOOL CLAY 80GMS,6SHD+2NEON WITH 3MINI MO",340700,₹35.25,₹37.50,1,18%,"1,000"
Kores,Eraser,Kores 50 pcs Eraser Jar (White),401692,₹1.76,₹1.88,1,0%,"1,000"
Kores,Stationery,Kores Clear Stick Glue Stick 8 GMS,350610,₹17.63,₹18.75,1,18%,"1,000"
Kores,Stationery,Kores Decoration Tape - 3m,392610,₹70.50,₹75.00,1,18%,"1,000"
Kores,Stationery,Kores Double-Sided Clear Adhesive Tape,391910,₹141.00,₹150.00,1,18%,"1,000"
Kores,Pen,Kores Erazex White Ink CorrectionPen Set,382499,₹42.30,₹45.00,1,18%,"1,000"
Kores,Stationery,Kores Feather Touch Stamp Pad (ECO)-Purp,961220,₹24.68,₹26.25,1,18%,"1,000"
Kores,Stamp Pad,KORES FEATHER TOUCH STAMP PAD (ECO-Purp),961220,₹24.68,₹26.25,1,18%,"1,000"
Kores,Stationery,"Kores K.T.Stick Ezy,20#ml hanger(10pcs)",350699,₹3.53,₹3.75,1,18%,"1,000"
Kores,Stationery,"Kores Kool Clay,50gms,6 Shades,2 Mould",340700,₹28.20,₹30.00,1,18%,"1,000"
Kores,Stationery,Kores Kool Toolz 10 Shades Crayons N,960990,₹7.05,₹7.50,1,0%,"1,000"
Kores,Pencil,Kores Kool Toolz 10HS Col Pencils N,960990,₹9.87,₹10.50,1,0%,"1,000"
Kores,Stationery,Kores Mat Geo geometry box,731029,₹70.50,₹75.00,1,18%,"1,000"
Kores,Stationery,Kores Modelling Clay 180 gms in a bucket,340700,₹69.80,₹74.25,1,18%,"1,000"
Kores,Clay,Kores Modelling Clay 50gms Brick 24N(mono),340700,₹21.15,₹22.50,1,18%,"1,000"
Kores,Clay,"Kores Modelling Clay, 200gms, 12Shd 4Mlds+",340700,₹88.13,₹93.75,1,18%,"1,000"
Kores,Stationery,"Kores Modelling Clay,150g,12Shd 4Mlds+1r",340700,₹69.80,₹74.25,1,18%,"1,000"
Kores,Stationery,Kores Poster Colours - 12 shades,321390,₹126.90,₹135.00,1,18%,"1,000"
Kores,Stationery,Kores Poster Colours - 6 shades,321390,₹70.50,₹75.00,1,18%,"1,000"
Kores,Stationery,Kores scales N 30 cms,901780,₹8.46,₹9.00,1,5%,"1,000"
Kores,Pen,Kores Smart Correct Correction Pen (Blac),382499,₹0.00,₹0.00,1,18%,"1,000"
Kores,Stamp Pad Ink,Kores stamp pad ink 50 ml purple,321590,₹24.68,₹26.25,1,18%,"1,000"
Kores,Stamp Pad Ink,Kores stamp pad ink 500 ml purple,321590,₹126.90,₹135.00,1,18%,"1,000"
Kores,Office Supplies,KORES STAPLE PIN NO 10 - 20 PKT IN BOX,830520,₹8.46,₹9.00,1,18%,"1,000"
Kores,Pencil,Kores Victor Pencils - N,960990,₹38.78,₹41.25,1,0%,"1,000"
Kores,Glue,Kores White Glue 100gms,350610,₹31.73,₹33.75,1,18%,"1,000"
Kores,Glue,Kores White Glue 200gms,350610,₹59.93,₹63.75,1,18%,"1,000"
